Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative,PageRank Score
Great views but overpriced.,"Access to the spa/pool area quite steep so  didn't use as husband has mobility issues. Also spa and pool open to all including a school trip! 
We stayed in a superior studio which was not as expected, it was a stripped out caravan with a Bathroom.  It was also unclean, reported to staff, the kitchen especially needed a good clean including the fridge, cupboard door handles and window cills. Bathroom was not as clean as it could have been, top of soap dispenser and tissue holder had not been wiped over in ages. They were covered in  dust.","Proximity to Lake and views. Taupo is a lovely area to explore and this was a great base. The views of the lake and snow capped mountains were amazing.  
Whilst the accommodation was not as expected it was a great size, especially for a couple,  and good facilities including a washing machine.  The site also looked like it had a good set up if camping or using a touring caravan or campervan.",6.0,October 2023,"October 25, 2023",Executive Studio,2,Couple,8.3,1,1,1,1,0,1,0,0,1,0,0.0006110556079055415
Wonderful,Blood stain on bedding. Young female staff member who checked us obviously didn't want to be at work. 0 enthusiasm. Very monotone. No smile. Steps leading up to deck felt a bit flimsy.. extra towels in the room would be nice.,"Cabin was great size and had a good view, nice and warm. Pools were great, location of entire place close to town. Majority of staff friendly and welcoming. Great that you can hire towels and kids can use floatys. 3day pass made pools more worth it. Kids loved the ducks, playground and bouncy pad thing.",9.0,October 2023,"November 29, 2023",Superior Double Room,2,Family,8.3,1,1,0,1,1,1,0,0,1,0,0.0006072509997120625
Wonderful,"The only issues we had was no vacuum or broom in the room and with 3 kids it was an issue keeping the eating area clean. Staff did vacuum for us when they serviced the room, which was most appreciated. The metal edge strip from the carpet to the tiles in the kitchen sticks up quite a bit. If stepped on directly, it is quite painful and 2 of my kids tripped on it. An angled edge trim or mat would rectify this.","Great location, 5 minutes drive to town center and Drop zone indoor playground. Hotpools were amazing, staff were lovely and helpful. Room was clean, comfortable and we enjoyed our stay very much.",9.0,August 2023,"August 25, 2023",Deluxe Lodge,2,Family,8.3,1,1,0,1,1,1,0,0,1,0,0.0006072509997120625
Exceptional,"Staff we're accommodating,and that's about it,distance was a problem from room to pools,slide was out of order ,lighting is an issue around the water park at night.","Facilities,staff we're accommodating. Beds and pillows were super comfortable. Pools were nice",10.0,July 2023,"July 8, 2023",One-Bedroom Apartment,3,Family,8.3,1,1,1,0,1,1,0,0,0,0,0.0006048304492060724
Tokoroa,The room tv wasn't working. I informed staff who were at my door shortly after trying to figure it out..they couldn't so brought me back some chocolates and wine and free entry for my family into the pools the following day. YAY!,"We arrived late- when I went to collect the room key the receptionist was very friendly and polite, she informed me she had turned on the heat pump earlier knowing I was bringing my children. So helpful. Staff were great. Facilities were alright but for last minute accommodation it was great. My kids really enjoyed their stay. I'll be booking in again but in a different room, can't wait.",8.0,August 2023,"September 29, 2023",One-Bedroom Apartment,1,Family,8.3,1,1,1,0,1,1,0,0,0,0,0.0006048304492060723
The ideal weekend away with the hot pools right next door. Highly recommend the cabins. Cleaning could use a little of w,"Unfortunately, the first thing we noticed when we walked into our lovely cabin was that the floor hadn’t been vacuumed. We then quickly noticed that the coffee table, fridge and microwave were dirty and there were bugs all over the bathroom ceiling and floor. I think a clean room should be expected at the very least. There was no improvement when we had “service requested” on our door the next morning. For your reference we stayed in unit 22.","We stayed in the superior double room cabin & we loved it! Quiet, cozy, spacious, had our own car park and the hot pools right next door. Ladies at front desk were awesome, friendly and very efficient. Will definitely be back!",8.0,April 2023,"April 1, 2023",Superior Double Room,2,Couple,8.3,1,1,1,0,1,1,0,0,0,0,0.0006048304492060723
"Campground with ammenities, not a resort","Room didn't have a shower mat which meant water got on bathroom floor and was causing wear and tear.  The shower had a sticker that was half pealed off and mouldy.  Strange that it wasn't just removed.  With small attention to detail the room could be greatly improved.  Staff were a little rude when I checked out.  Lacking basic customer service skills.  The property is not a resort - more a camp ground, and if you go with those expectations I'm sure it would be fine.",Good shower pressure.  Room had all the basic ammenities for a self contained unit.  Room mostly clean and tidy.  Convenient parking next to unit.,5.0,January 2022,"January 24, 2022",Standard Bungalow,1,Family,8.3,1,1,1,0,0,1,0,0,1,0,0.0006015738657473873
Heading to the snow - Mum & 4 Children,Didn't receive expected full service - beds didn't get re made even though I stripped one and is clearly stated on info brochure in rooms. I work as a housekeeping supervisor myself so was highly disappointed and didn't appreciate having to re make my own bed with the same linen.,"Great location, quiet, beautiful scenery and native bush . Good privacy from other guests.
Nice , clean spacious rooms . Well equipped kitchen.
Heated floors were amazing. 
Hot pools and Waterpark are a hit for the kids.",7.0,July 2024,"July 23, 2024",Deluxe Lodge,4,Solo traveler,8.3,1,1,1,0,0,1,0,0,1,0,0.0006015738657473873
had a great time and will be back,a little bit dirty in the bathroom shower. no laundry powder provided.,"position of the accommodation, layout of room, facilities were modern",10.0,January 2023,"January 3, 2023",Executive Studio,5,Family,8.3,1,1,1,0,0,0,0,0,0,0,0.000598331556180866
Ok,The heatpump was extremely noisy. My sleep was affected as I had to choose between silent but cold room OR warm but noisy room,Spacious room,6.0,May 2024,"June 6, 2024",Studio,1,Solo traveler,8.3,1,1,1,0,0,0,0,0,0,0,0.000598331556180866
Ok if you just need a room.,I would have thought entry to the pool would be included in the room price for guests.,"Bed was comfortable. 
Room facilities were ok. Had everything need for an overnight stay.",6.0,December 2023,"December 23, 2023",Studio,1,Couple,8.3,1,1,1,0,0,0,0,0,0,0,0.000598331556180866
Basic but ok place to stay for a base. Massage was the highlight!,One of the pools were shut & would expect the price to include access as you don’t get much. Pools themselves pretty run down.  Chalet paid for was upgraded once and still not up to much. Had 2 leather cold seats instead of a couch to chill together at night. Was pretty dusty and basic. Had to get taxi’s to and from town costing $20 each way.,It had all your basic needs. Air con & a comfy enough double bed. Nice to have access to the pools. The stand out of our stay was the spa. If staying definitely book here and book in advance. Only space enough for me and not my partner but I did choose a long 90min treatment. The lady who worked there was amazing and went above and beyond. Best massage/facial I’ve had in a long time and very reasonable prices.,6.0,February 2024,"March 27, 2024",Standard Bungalow,3,Couple,8.3,1,1,1,0,0,0,0,0,0,0,0.000598331556180866
Didn't meet my expectations,"Bathroom sink was so, so small","The cabin was pretty equipped in terms of cooking facilities and cutlery. Bathroom had a heater, which was good during cold weather",5.0,April 2023,"April 1, 2023",Chalet,1,Family,8.3,1,1,1,0,0,0,0,0,0,0,0.000598331556180866
Disappointing,"The room was so disappointing that we didn’t stay, the room had a funny smell, the room was dated, not clean and the bed was terrible.",The hot pools were so much as always. Luckily we were travelling with family who had a spare room at their accomodation so we did not have to stay.,1.0,February 2024,"April 26, 2024",Standard Bungalow,1,Family,8.3,1,1,1,0,0,0,0,0,0,0,0.000598331556180866
Wonderful,The soap dispensers were empty and left open in the shower box and toilet room,Very relaxing and spacious room.,9.0,November 2023,"November 21, 2023",Superior Double Room,1,Family,8.3,1,1,1,0,0,0,0,0,0,0,0.0005983315561808659
nice but not what I booked,not what we booked. travelling with wife and one friend en route to Wellington and wanted separate bedrooms so booked the 2 bedroom deluxe lodge only to be told on arrival someone had ‘pressed book at save time as us’ hence a double booking on last remaining lodge!!! is that possible? despite having confirmation we were reallocated a studio and all in one room. very awkward! should have booked 2 hotel rooms elsewhere- lesson learnt,excellent facilities and lovely room. great value but ……….,10.0,February 2023,"February 24, 2023",Deluxe Lodge,1,Group,8.3,1,1,1,0,0,0,0,0,0,0,0.0005983315561808659
"Enjoyed our stay, great facilities and clean and tidy.",Shower had a leak in the hose (not a biggie as it was a 1 night stay) and its an open shower so water tends to get everywhere on the floor in the bathroom.  Would be good to have the hot pools as a complimentary for at least one visit to make it better value.,"We had late check-in but the process was seamless and straightforward.  Our Motel unit was spacious and clean.  Has an air conditioner and radiator heaters.  Our 2 bedroom unit was perfect for our family of 5.
Beds were super comfortable and lovely spacious rooms.  It was lovely and quiet as our stay was on a Monday night.
Great facilities for EV charging.",8.0,February 2023,"February 28, 2023",Two-Bedroom Apartment,1,Family,8.3,1,1,1,0,0,0,0,0,0,0,0.0005983315561808659
"Excellent value for money and nice comfortable, clean place to stay.",Bunk beds were very soft.,Nice modern facilities. Clean and well maintained.,10.0,September 2023,"September 30, 2023",Basic Triple Room with Shared Bathroom,1,Family,8.3,1,1,1,0,0,0,0,0,0,0,0.0005983315561808659
Wonderful,Bunk beds kids complained of sore backs next day mattresses were very uncomfortable,Loved the spacious rooms,9.0,June 2024,"July 21, 2024",Two-Bedroom Apartment,1,Family,8.3,1,1,1,0,0,0,0,0,0,0,0.0005983315561808659
